1.840000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,1.910000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.840000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.890000000000000000e+02,1.890000000000000000e+02,1.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,1.960000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.890000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,1.910000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.840000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,1.920000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.850000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,1.910000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.840000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,1.920000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.850000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.770000000000000000e+02,1.770000000000000000e+02,1.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.770000000000000000e+02,1.840000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.770000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,1.870000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.800000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.820000000000000000e+02,1.820000000000000000e+02,1.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,1.890000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.820000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.820000000000000000e+02,1.820000000000000000e+02,1.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,1.890000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.820000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000000e+02,1.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,1.880000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.810000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,1.910000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.840000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,1.920000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.850000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.760000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.760000000000000000e+02,1.830000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.760000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000000e+02,1.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,1.880000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.810000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000000e+02,1.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,1.880000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.810000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.890000000000000000e+02,1.890000000000000000e+02,1.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,1.960000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.890000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.830000000000000000e+02,1.830000000000000000e+02,1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,1.900000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.830000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.870000000000000000e+02,1.870000000000000000e+02,1.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000000e+02,1.940000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.870000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.860000000000000000e+02,1.860000000000000000e+02,1.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,1.930000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.860000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.830000000000000000e+02,1.830000000000000000e+02,1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,1.900000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.830000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,1.910000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.840000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,1.920000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.850000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.860000000000000000e+02,1.860000000000000000e+02,1.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,1.930000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.860000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000000e+02,1.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,1.880000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.810000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
1.780000000000000000e+02,1.780000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,1.850000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.780000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,2.000000000000000000e+00
